WindowId,Day,Session,Method,Start Date,End Date,Fulfilment Centre,Fulfilment Type,Start Time,End Time,Web Cutoff Day,Web Cutoff Time,Pickup Day,Pickup Time,Region,Limit,IsDelete
0,Tuesday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,18:00,19:00,Tuesday,11:00,Tuesday,14:32,1090 Rouse Hill LOCAL,40,
0,Tuesday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,19:00,20:00,Tuesday,11:00,Tuesday,14:33,1090 Rouse Hill LOCAL,40,
86179,Wednesday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,11:00,12:00,Tuesday,23:00,Wednesday,10:00,1090 Rouse Hill LOCAL,40,
0,Wednesday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,12:00,13:00,Tuesday,23:00,Wednesday,10:01,1090 Rouse Hill LOCAL,40,
0,Wednesday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,13:00,14:00,Tuesday,23:00,Wednesday,10:02,1090 Rouse Hill LOCAL,40,
0,Wednesday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,14:00,15:00,Tuesday,23:00,Wednesday,10:03,1090 Rouse Hill LOCAL,40,
0,Wednesday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,15:00,16:00,Tuesday,23:00,Wednesday,10:04,1090 Rouse Hill LOCAL,40,
86186,Wednesday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,16:00,17:00,Wednesday,11:00,Wednesday,14:30,1090 Rouse Hill LOCAL,40,
0,Wednesday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,17:00,18:00,Wednesday,11:00,Wednesday,14:31,1090 Rouse Hill LOCAL,40,
0,Wednesday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,18:00,19:00,Wednesday,11:00,Wednesday,14:32,1090 Rouse Hill LOCAL,40,
0,Wednesday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,19:00,20:00,Wednesday,11:00,Wednesday,14:33,1090 Rouse Hill LOCAL,40,
86180,Thursday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,11:00,12:00,Wednesday,23:00,Thursday,10:00,1090 Rouse Hill LOCAL,40,
0,Thursday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,12:00,13:00,Wednesday,23:00,Thursday,10:01,1090 Rouse Hill LOCAL,40,
0,Thursday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,13:00,14:00,Wednesday,23:00,Thursday,10:02,1090 Rouse Hill LOCAL,40,
0,Thursday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,14:00,15:00,Wednesday,23:00,Thursday,10:03,1090 Rouse Hill LOCAL,40,
0,Thursday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,15:00,16:00,Wednesday,23:00,Thursday,10:04,1090 Rouse Hill LOCAL,40,
86187,Thursday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,16:00,17:00,Thursday,11:00,Thursday,14:30,1090 Rouse Hill LOCAL,40,
0,Thursday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,17:00,18:00,Thursday,11:00,Thursday,14:31,1090 Rouse Hill LOCAL,40,
0,Thursday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,18:00,19:00,Thursday,11:00,Thursday,14:32,1090 Rouse Hill LOCAL,40,
0,Thursday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,19:00,20:00,Thursday,11:00,Thursday,14:33,1090 Rouse Hill LOCAL,40,
86181,Friday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,11:00,12:00,Thursday,23:00,Friday,10:00,1090 Rouse Hill LOCAL,40,
0,Friday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,12:00,13:00,Thursday,23:00,Friday,10:01,1090 Rouse Hill LOCAL,40,
0,Friday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,13:00,14:00,Thursday,23:00,Friday,10:02,1090 Rouse Hill LOCAL,40,
0,Friday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,14:00,15:00,Thursday,23:00,Friday,10:03,1090 Rouse Hill LOCAL,40,
0,Friday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,15:00,16:00,Thursday,23:00,Friday,10:04,1090 Rouse Hill LOCAL,40,
86188,Friday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,16:00,17:00,Friday,11:00,Friday,14:30,1090 Rouse Hill LOCAL,40,
0,Friday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,17:00,18:00,Friday,11:00,Friday,14:31,1090 Rouse Hill LOCAL,40,
0,Friday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,18:00,19:00,Friday,11:00,Friday,14:32,1090 Rouse Hill LOCAL,40,
0,Friday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,19:00,20:00,Friday,11:00,Friday,14:33,1090 Rouse Hill LOCAL,40,
86182,Saturday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,11:00,12:00,Friday,23:00,Saturday,10:00,1090 Rouse Hill LOCAL,40,
0,Saturday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,12:00,13:00,Friday,23:00,Saturday,10:01,1090 Rouse Hill LOCAL,40,
0,Saturday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,13:00,14:00,Friday,23:00,Saturday,10:02,1090 Rouse Hill LOCAL,40,
0,Saturday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,14:00,15:00,Friday,23:00,Saturday,10:03,1090 Rouse Hill LOCAL,40,
0,Saturday,1090 CCMD,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,15:00,16:00,Friday,23:00,Saturday,10:04,1090 Rouse Hill LOCAL,40,
86189,Saturday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,16:00,17:00,Saturday,11:00,Saturday,14:30,1090 Rouse Hill LOCAL,40,
0,Saturday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,17:00,18:00,Saturday,11:00,Saturday,14:31,1090 Rouse Hill LOCAL,40,
0,Saturday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,18:00,19:00,Saturday,11:00,Saturday,14:32,1090 Rouse Hill LOCAL,40,
0,Saturday,1090 CCPM,Pickup Pickup,14/8/2017,31/12/2099,ROUSE HILL,HOMESHOP,19:00,20:00,Saturday,11:00,Saturday,14:33,1090 Rouse Hill LOCAL,40,
