WindowId,Day,Session,Method,Start Date,End Date,Fulfilment Centre,Fulfilment Type,Start Time,End Time,Web Cutoff Day,Web Cutoff Time,Pickup Day,Pickup Time,Region,Limit,IsDelete
87096,Wednesday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,11:00,12:00,Tuesday,23:00,Wednesday,10:00,1138 Casula LOCAL,40,
0,Wednesday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,12:00,13:00,Tuesday,23:00,Wednesday,10:01,1138 Casula LOCAL,40,
0,Wednesday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,13:00,14:00,Tuesday,23:00,Wednesday,10:02,1138 Casula LOCAL,40,
0,Wednesday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,14:00,15:00,Tuesday,23:00,Wednesday,10:03,1138 Casula LOCAL,40,
0,Wednesday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,15:00,16:00,Tuesday,23:00,Wednesday,10:04,1138 Casula LOCAL,40,
85494,Thursday,1138 CCPM,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,16:00,17:00,Thursday,11:00,Thursday,14:30,1138 Casula LOCAL,40,
0,Thursday,1138 CCPM,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,17:00,18:00,Thursday,11:00,Thursday,14:31,1138 Casula LOCAL,40,
0,Thursday,1138 CCPM,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,18:00,19:00,Thursday,11:00,Thursday,14:32,1138 Casula LOCAL,40,
0,Thursday,1138 CCPM,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,19:00,20:00,Thursday,11:00,Thursday,14:33,1138 Casula LOCAL,40,
87097,Thursday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,11:00,12:00,Wednesday,23:00,Thursday,10:00,1138 Casula LOCAL,40,
0,Thursday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,12:00,13:00,Wednesday,23:00,Thursday,10:01,1138 Casula LOCAL,40,
0,Thursday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,13:00,14:00,Wednesday,23:00,Thursday,10:02,1138 Casula LOCAL,40,
0,Thursday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,14:00,15:00,Wednesday,23:00,Thursday,10:03,1138 Casula LOCAL,40,
0,Thursday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,15:00,16:00,Wednesday,23:00,Thursday,10:04,1138 Casula LOCAL,40,
85495,Friday,1138 CCPM,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,16:00,17:00,Friday,11:00,Friday,14:30,1138 Casula LOCAL,40,
0,Friday,1138 CCPM,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,17:00,18:00,Friday,11:00,Friday,14:31,1138 Casula LOCAL,40,
0,Friday,1138 CCPM,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,18:00,19:00,Friday,11:00,Friday,14:32,1138 Casula LOCAL,40,
0,Friday,1138 CCPM,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,19:00,20:00,Friday,11:00,Friday,14:33,1138 Casula LOCAL,40,
87098,Friday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,11:00,12:00,Thursday,23:00,Friday,10:00,1138 Casula LOCAL,40,
0,Friday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,12:00,13:00,Thursday,23:00,Friday,10:01,1138 Casula LOCAL,40,
0,Friday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,13:00,14:00,Thursday,23:00,Friday,10:02,1138 Casula LOCAL,40,
0,Friday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,14:00,15:00,Thursday,23:00,Friday,10:03,1138 Casula LOCAL,40,
0,Friday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,15:00,16:00,Thursday,23:00,Friday,10:04,1138 Casula LOCAL,40,
85496,Saturday,1138 CCPM,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,16:00,17:00,Saturday,11:00,Saturday,14:30,1138 Casula LOCAL,40,
0,Saturday,1138 CCPM,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,17:00,18:00,Saturday,11:00,Saturday,14:31,1138 Casula LOCAL,40,
0,Saturday,1138 CCPM,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,18:00,19:00,Saturday,11:00,Saturday,14:32,1138 Casula LOCAL,40,
0,Saturday,1138 CCPM,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,19:00,20:00,Saturday,11:00,Saturday,14:33,1138 Casula LOCAL,40,
87099,Saturday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,11:00,12:00,Friday,23:00,Saturday,10:00,1138 Casula LOCAL,40,
0,Saturday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,12:00,13:00,Friday,23:00,Saturday,10:01,1138 Casula LOCAL,40,
0,Saturday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,13:00,14:00,Friday,23:00,Saturday,10:02,1138 Casula LOCAL,40,
0,Saturday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,14:00,15:00,Friday,23:00,Saturday,10:03,1138 Casula LOCAL,40,
0,Saturday,1138 CCMD,Pickup Pickup,15/8/2017,31/12/2099,CASULA,HOMESHOP,15:00,16:00,Friday,23:00,Saturday,10:04,1138 Casula LOCAL,40,
