WindowId,Day,Session,Method,Start Date,End Date,Fulfilment Centre,Fulfilment Type,Start Time,End Time,Web Cutoff Day,Web Cutoff Time,Pickup Day,Pickup Time,Region,Limit,IsDelete
0,Monday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,13:00,14:00,Sunday,23:00,Monday,10:02,1089 Hawker LOCAL,10,
0,Monday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,14:00,15:00,Sunday,23:00,Monday,10:03,1089 Hawker LOCAL,10,
0,Monday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,15:00,16:00,Sunday,23:00,Monday,10:04,1089 Hawker LOCAL,10,
85260,Monday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,16:00,17:00,Monday,11:00,Monday,14:30,1089 Hawker LOCAL,10,
0,Monday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,17:00,18:00,Monday,11:00,Monday,14:31,1089 Hawker LOCAL,10,
0,Monday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,18:00,19:00,Monday,11:00,Monday,14:32,1089 Hawker LOCAL,10,
0,Monday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,19:00,20:00,Monday,11:00,Monday,14:33,1089 Hawker LOCAL,10,
85254,Tuesday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,11:00,12:00,Monday,23:00,Tuesday,10:00,1089 Hawker LOCAL,10,
0,Tuesday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,12:00,13:00,Monday,23:00,Tuesday,10:01,1089 Hawker LOCAL,10,
0,Tuesday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,13:00,14:00,Monday,23:00,Tuesday,10:02,1089 Hawker LOCAL,10,
0,Tuesday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,14:00,15:00,Monday,23:00,Tuesday,10:03,1089 Hawker LOCAL,10,
0,Tuesday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,15:00,16:00,Monday,23:00,Tuesday,10:04,1089 Hawker LOCAL,10,
85261,Tuesday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,16:00,17:00,Tuesday,11:00,Tuesday,14:30,1089 Hawker LOCAL,10,
0,Tuesday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,17:00,18:00,Tuesday,11:00,Tuesday,14:31,1089 Hawker LOCAL,10,
0,Tuesday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,18:00,19:00,Tuesday,11:00,Tuesday,14:32,1089 Hawker LOCAL,10,
0,Tuesday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,19:00,20:00,Tuesday,11:00,Tuesday,14:33,1089 Hawker LOCAL,10,
85255,Wednesday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,11:00,12:00,Tuesday,23:00,Wednesday,10:00,1089 Hawker LOCAL,10,
0,Wednesday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,12:00,13:00,Tuesday,23:00,Wednesday,10:01,1089 Hawker LOCAL,10,
0,Wednesday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,13:00,14:00,Tuesday,23:00,Wednesday,10:02,1089 Hawker LOCAL,10,
0,Wednesday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,14:00,15:00,Tuesday,23:00,Wednesday,10:03,1089 Hawker LOCAL,10,
0,Wednesday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,15:00,16:00,Tuesday,23:00,Wednesday,10:04,1089 Hawker LOCAL,10,
85262,Wednesday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,16:00,17:00,Wednesday,11:00,Wednesday,14:30,1089 Hawker LOCAL,10,
0,Wednesday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,17:00,18:00,Wednesday,11:00,Wednesday,14:31,1089 Hawker LOCAL,10,
0,Wednesday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,18:00,19:00,Wednesday,11:00,Wednesday,14:32,1089 Hawker LOCAL,10,
0,Wednesday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,19:00,20:00,Wednesday,11:00,Wednesday,14:33,1089 Hawker LOCAL,10,
85256,Thursday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,11:00,12:00,Wednesday,23:00,Thursday,10:00,1089 Hawker LOCAL,10,
0,Thursday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,12:00,13:00,Wednesday,23:00,Thursday,10:01,1089 Hawker LOCAL,10,
0,Thursday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,13:00,14:00,Wednesday,23:00,Thursday,10:02,1089 Hawker LOCAL,10,
0,Thursday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,14:00,15:00,Wednesday,23:00,Thursday,10:03,1089 Hawker LOCAL,10,
0,Thursday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,15:00,16:00,Wednesday,23:00,Thursday,10:04,1089 Hawker LOCAL,10,
85263,Thursday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,16:00,17:00,Thursday,11:00,Thursday,14:30,1089 Hawker LOCAL,10,
0,Thursday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,17:00,18:00,Thursday,11:00,Thursday,14:31,1089 Hawker LOCAL,10,
0,Thursday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,18:00,19:00,Thursday,11:00,Thursday,14:32,1089 Hawker LOCAL,10,
0,Thursday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,19:00,20:00,Thursday,11:00,Thursday,14:33,1089 Hawker LOCAL,10,
85257,Friday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,11:00,12:00,Thursday,23:00,Friday,10:00,1089 Hawker LOCAL,10,
0,Friday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,12:00,13:00,Thursday,23:00,Friday,10:01,1089 Hawker LOCAL,10,
0,Friday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,13:00,14:00,Thursday,23:00,Friday,10:02,1089 Hawker LOCAL,10,
0,Friday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,14:00,15:00,Thursday,23:00,Friday,10:03,1089 Hawker LOCAL,10,
0,Friday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,15:00,16:00,Thursday,23:00,Friday,10:04,1089 Hawker LOCAL,10,
85264,Friday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,16:00,17:00,Friday,11:00,Friday,14:30,1089 Hawker LOCAL,10,
0,Friday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,17:00,18:00,Friday,11:00,Friday,14:31,1089 Hawker LOCAL,10,
0,Friday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,18:00,19:00,Friday,11:00,Friday,14:32,1089 Hawker LOCAL,10,
0,Friday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,19:00,20:00,Friday,11:00,Friday,14:33,1089 Hawker LOCAL,10,
85258,Saturday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,11:00,12:00,Friday,23:00,Saturday,10:00,1089 Hawker LOCAL,10,
0,Saturday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,12:00,13:00,Friday,23:00,Saturday,10:01,1089 Hawker LOCAL,10,
0,Saturday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,13:00,14:00,Friday,23:00,Saturday,10:02,1089 Hawker LOCAL,10,
0,Saturday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,14:00,15:00,Friday,23:00,Saturday,10:03,1089 Hawker LOCAL,10,
0,Saturday,1089 CCMD,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,15:00,16:00,Friday,23:00,Saturday,10:04,1089 Hawker LOCAL,10,
85265,Saturday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,16:00,17:00,Saturday,11:00,Saturday,14:30,1089 Hawker LOCAL,10,
0,Saturday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,17:00,18:00,Saturday,11:00,Saturday,14:31,1089 Hawker LOCAL,10,
0,Saturday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,18:00,19:00,Saturday,11:00,Saturday,14:32,1089 Hawker LOCAL,10,
0,Saturday,1089 CCPM,Pickup Pickup,14/8/2017,31/12/2099,HAWKER,HOMESHOP,19:00,20:00,Saturday,11:00,Saturday,14:33,1089 Hawker LOCAL,10,
